Factorial,DataType,Before,After,Size,Duration
13064,Array,1678487181,1678487181,104520,0.001790047
13064,List,1678487181,1678487181,5330112,0.064409971
13065,Array,1678487181,1678487181,104528,0.006560087
13065,List,1678487181,1678487181,5330520,0.070600033
13066,Array,1678487181,1678487181,104536,0.006959915
13066,List,1678487181,1678487181,5330928,0.063359976
13067,Array,1678487181,1678487181,104544,0.001830101
13067,List,1678487181,1678487181,5331336,0.065259933
13068,Array,1678487181,1678487181,104552,0.006059885
13068,List,1678487181,1678487181,5331744,0.066920042
13069,Array,1678487181,1678487181,104560,0.006550074
13069,List,1678487181,1678487181,5332152,0.065850019
13070,Array,1678487181,1678487181,104568,0.007539988
13070,List,1678487181,1678487181,5332560,0.077090025
13071,Array,1678487181,1678487181,104576,0.00635004
13071,List,1678487181,1678487181,5332968,0.066099882
13072,Array,1678487181,1678487181,104584,0.002030134
13072,List,1678487181,1678487181,5333376,0.064090014
13073,Array,1678487181,1678487181,104592,0.0071702
13073,List,1678487181,1678487182,5333784,0.071600199
13074,Array,1678487182,1678487182,104600,0.002810001
13074,List,1678487182,1678487182,5334192,0.070090055
13075,Array,1678487182,1678487182,104608,0.00180006
13075,List,1678487182,1678487182,5334600,0.065999985
13076,Array,1678487182,1678487182,104616,0.00296998
13076,List,1678487182,1678487182,5335008,0.067320108
13077,Array,1678487182,1678487182,104624,0.006909847
13077,List,1678487182,1678487182,5335416,0.07585001
13078,Array,1678487182,1678487182,104632,0.002049923
13078,List,1678487182,1678487182,5335824,0.06833005
13079,Array,1678487182,1678487182,104640,0.00770998
13079,List,1678487182,1678487182,5336232,0.077120066
13080,Array,1678487182,1678487182,104648,0.007740021
13080,List,1678487182,1678487182,5336640,0.073210001
13081,Array,1678487182,1678487182,104656,0.001919985
13081,List,1678487182,1678487182,5337048,0.065720081
13082,Array,1678487182,1678487182,104664,0.007990122
13082,List,1678487182,1678487182,5337456,0.066449881
13083,Array,1678487182,1678487182,104672,0.009589911
13083,List,1678487182,1678487182,5337864,0.067780018
13084,Array,1678487182,1678487182,104680,0.00180006
13084,List,1678487182,1678487182,5338272,0.066429853
13085,Array,1678487182,1678487182,104688,0.006669998
13085,List,1678487182,1678487182,5338680,0.07246995
13086,Array,1678487182,1678487182,104696,0.001929998
13086,List,1678487182,1678487182,5339088,0.077419996
13087,Array,1678487182,1678487182,104704,0.008229971
13087,List,1678487182,1678487183,5339496,0.068650007
13088,Array,1678487183,1678487183,104712,0.007669926
13088,List,1678487183,1678487183,5339904,0.068179846
13089,Array,1678487183,1678487183,104720,0.00180006
13089,List,1678487183,1678487183,5340312,0.067859888
13090,Array,1678487183,1678487183,104728,0.007329941
13090,List,1678487183,1678487183,5340720,0.066060066
13091,Array,1678487183,1678487183,104736,0.003319979
13091,List,1678487183,1678487183,5341128,0.071840048
13092,Array,1678487183,1678487183,104744,0.001790047
13092,List,1678487183,1678487183,5341536,0.067690134
13093,Array,1678487183,1678487183,104752,0.004640102
13093,List,1678487183,1678487183,5341944,0.068559885
13094,Array,1678487183,1678487183,104760,0.006220102
13094,List,1678487183,1678487183,5342352,0.078150034
13095,Array,1678487183,1678487183,104768,0.00180006
13095,List,1678487183,1678487183,5342760,0.066699982
13096,Array,1678487183,1678487183,104776,0.007920027
13096,List,1678487183,1678487183,5343168,0.078419924
13097,Array,1678487183,1678487183,104784,0.006740093
13097,List,1678487183,1678487183,5343576,0.074310064
13098,Array,1678487183,1678487183,104792,0.001820087
13098,List,1678487183,1678487183,5343984,0.06753993
13099,Array,1678487183,1678487183,104800,0.008929968
13099,List,1678487183,1678487183,5344392,0.080250025
13100,Array,1678487183,1678487183,104808,0.009710073
13100,List,1678487183,1678487184,5344800,0.067090034
13101,Array,1678487184,1678487184,104816,0.002079964
13101,List,1678487184,1678487184,5345208,0.066619873
13102,Array,1678487184,1678487184,104824,0.006579876
13102,List,1678487184,1678487184,5345616,0.077579975
13103,Array,1678487184,1678487184,104832,0.001950026
13103,List,1678487184,1678487184,5346024,0.071850061
13104,Array,1678487184,1678487184,104840,0.01237011
13104,List,1678487184,1678487184,5346432,0.117470026
13105,Array,1678487184,1678487184,104848,0.012969971
13105,List,1678487184,1678487184,5346840,0.090490103
13106,Array,1678487184,1678487184,104856,0.003880024
13106,List,1678487184,1678487184,5347248,0.096969843
13107,Array,1678487184,1678487184,104864,0.017339945
13107,List,1678487184,1678487184,5347656,0.099009991
13108,Array,1678487184,1678487184,104872,0.004179955
13108,List,1678487184,1678487184,5348064,0.108229876
13109,Array,1678487184,1678487184,104880,0.011409998
13109,List,1678487184,1678487184,5348472,0.095269918
13110,Array,1678487184,1678487184,104888,0.004400015
13110,List,1678487184,1678487185,5348880,0.115639925
13111,Array,1678487185,1678487185,104896,0.004220009
13111,List,1678487185,1678487185,5349288,0.112240076
13112,Array,1678487185,1678487185,104904,0.005600214
13112,List,1678487185,1678487185,5349696,0.109840155
13113,Array,1678487185,1678487185,104912,0.004150152
13113,List,1678487185,1678487185,5350104,0.10627985
13114,Array,1678487185,1678487185,104920,0.007250071
13114,List,1678487185,1678487185,5350512,0.100039959
13115,Array,1678487185,1678487185,104928,0.004179955
13115,List,1678487185,1678487185,5350920,0.101039886
13116,Array,1678487185,1678487185,104936,0.00744009
13116,List,1678487185,1678487185,5351328,0.105870008
13117,Array,1678487185,1678487185,104944,0.004169941
13117,List,1678487185,1678487185,5351736,0.106450081
13118,Array,1678487185,1678487185,104952,0.009239912
13118,List,1678487185,1678487185,5352144,0.105089903
13119,Array,1678487185,1678487185,104960,0.004209995
13119,List,1678487185,1678487186,5352552,0.102250099
13120,Array,1678487186,1678487186,104968,0.011680126
13120,List,1678487186,1678487186,5352960,0.111949921
13121,Array,1678487186,1678487186,104976,0.003710032
13121,List,1678487186,1678487186,5353368,0.113290071
13122,Array,1678487186,1678487186,104984,0.008780003
13122,List,1678487186,1678487186,5353776,0.107300043
13123,Array,1678487186,1678487186,104992,0.003630161
13123,List,1678487186,1678487186,5354184,0.100760221
13124,Array,1678487186,1678487186,105000,0.008450031
13124,List,1678487186,1678487186,5354592,0.107990026
13125,Array,1678487186,1678487186,105008,0.003609896
13125,List,1678487186,1678487186,5355000,0.095750093
13126,Array,1678487186,1678487186,105016,0.00924015
13126,List,1678487186,1678487186,5355408,0.105900049
13127,Array,1678487186,1678487186,105024,0.003799915
13127,List,1678487186,1678487186,5355816,0.091140032
13128,Array,1678487186,1678487186,105032,0.003669977
13128,List,1678487186,1678487187,5356224,0.108450174
13129,Array,1678487187,1678487187,105040,0.003809929
13129,List,1678487187,1678487187,5356632,0.095160007
13130,Array,1678487187,1678487187,105048,0.00924015
13130,List,1678487187,1678487187,5357040,0.10153985
13131,Array,1678487187,1678487187,105056,0.003710032
13131,List,1678487187,1678487187,5357448,0.091670036
13132,Array,1678487187,1678487187,105064,0.008660078
13132,List,1678487187,1678487187,5357856,0.105589867
13133,Array,1678487187,1678487187,105072,0.003730059
13133,List,1678487187,1678487187,5358264,0.098809958
13134,Array,1678487187,1678487187,105080,0.008159876
13134,List,1678487187,1678487187,5358672,0.099859953
13135,Array,1678487187,1678487187,105088,0.003730059
13135,List,1678487187,1678487187,5359080,0.096050024
13136,Array,1678487187,1678487187,105096,0.008209944
13136,List,1678487187,1678487187,5359488,0.100610018
13137,Array,1678487187,1678487187,105104,0.003690004
13137,List,1678487187,1678487188,5359896,0.098259926
13138,Array,1678487188,1678487188,105112,0.008189917
13138,List,1678487188,1678487188,5360304,0.09924984
13139,Array,1678487188,1678487188,105120,0.003730059
13139,List,1678487188,1678487188,5360712,0.096299887
13140,Array,1678487188,1678487188,105128,0.007550001
13140,List,1678487188,1678487188,5361120,0.07750988
13141,Array,1678487188,1678487188,105136,0.001790047
13141,List,1678487188,1678487188,5361528,0.072589874
13142,Array,1678487188,1678487188,105144,0.004359961
13142,List,1678487188,1678487188,5361936,0.066699982
13143,Array,1678487188,1678487188,105152,0.002959967
13143,List,1678487188,1678487188,5362344,0.068269968
13144,Array,1678487188,1678487188,105160,0.001810074
13144,List,1678487188,1678487188,5362752,0.069299936
13145,Array,1678487188,1678487188,105168,0.003629923
13145,List,1678487188,1678487188,5363160,0.065629959
13146,Array,1678487188,1678487188,105176,0.00296998
13146,List,1678487188,1678487188,5363568,0.069080114
13147,Array,1678487188,1678487188,105184,0.001790047
13147,List,1678487188,1678487188,5363976,0.070260048
13148,Array,1678487188,1678487188,105192,0.006839991
13148,List,1678487188,1678487188,5364384,0.078399897
13149,Array,1678487188,1678487188,105200,0.005579948
13149,List,1678487188,1678487188,5364792,0.061609983
13150,Array,1678487188,1678487188,105208,0.002039909
13150,List,1678487188,1678487189,5365200,0.066800117
13151,Array,1678487189,1678487189,105216,0.0041399
13151,List,1678487189,1678487189,5365608,0.064769983
13152,Array,1678487189,1678487189,105224,0.007400036
13152,List,1678487189,1678487189,5366016,0.06566
13153,Array,1678487189,1678487189,105232,0.001820087
13153,List,1678487189,1678487189,5366424,0.072860003
13154,Array,1678487189,1678487189,105240,0.00454998
13154,List,1678487189,1678487189,5366832,0.069479942
13155,Array,1678487189,1678487189,105248,0.001799822
13155,List,1678487189,1678487189,5367240,0.067250013
13156,Array,1678487189,1678487189,105256,0.004950047
13156,List,1678487189,1678487189,5367648,0.06998992
13157,Array,1678487189,1678487189,105264,0.004469872
13157,List,1678487189,1678487189,5368056,0.06862998
13158,Array,1678487189,1678487189,105272,0.001970053
13158,List,1678487189,1678487189,5368464,0.067899942
13159,Array,1678487189,1678487189,105280,0.005490065
13159,List,1678487189,1678487189,5368872,0.067359924
13160,Array,1678487189,1678487189,105288,0.002519846
13160,List,1678487189,1678487189,5369280,0.070260048
13161,Array,1678487189,1678487189,105296,0.00184989
13161,List,1678487189,1678487189,5369688,0.071820021
13162,Array,1678487189,1678487189,105304,0.003540039
13162,List,1678487189,1678487189,5370096,0.066910028
13163,Array,1678487189,1678487189,105312,0.003690004
13163,List,1678487189,1678487189,5370504,0.071530104
13164,Array,1678487189,1678487189,105320,0.001790047
13164,List,1678487189,1678487190,5370912,0.067379951
13165,Array,1678487190,1678487190,105328,0.004270077
13165,List,1678487190,1678487190,5371320,0.068229914
13166,Array,1678487190,1678487190,105336,0.005779982
13166,List,1678487190,1678487190,5371728,0.072039843
13167,Array,1678487190,1678487190,105344,0.001820087
13167,List,1678487190,1678487190,5372136,0.076089859
13168,Array,1678487190,1678487190,105352,0.006799936
13168,List,1678487190,1678487190,5372544,0.072479963
13169,Array,1678487190,1678487190,105360,0.003449917
13169,List,1678487190,1678487190,5372952,0.071840048
13170,Array,1678487190,1678487190,105368,0.001919985
13170,List,1678487190,1678487190,5373360,0.066499949
13171,Array,1678487190,1678487190,105376,0.001980066
13171,List,1678487190,1678487190,5373768,0.078840017
13172,Array,1678487190,1678487190,105384,0.008540154
13172,List,1678487190,1678487190,5374176,0.063789845
13173,Array,1678487190,1678487190,105392,0.00180006
13173,List,1678487190,1678487190,5374584,0.069930077
13174,Array,1678487190,1678487190,105400,0.00654006
13174,List,1678487190,1678487190,5374992,0.074160099
13175,Array,1678487190,1678487190,105408,0.001950026
13175,List,1678487190,1678487190,5375400,0.067510128
13176,Array,1678487190,1678487190,105416,0.006690025
13176,List,1678487190,1678487190,5375808,0.067929983
13177,Array,1678487190,1678487190,105424,0.007600069
13177,List,1678487190,1678487191,5376216,0.069069862
13178,Array,1678487191,1678487191,105432,0.001960039
13178,List,1678487191,1678487191,5376624,0.068369865
13179,Array,1678487191,1678487191,105440,0.007600069
13179,List,1678487191,1678487191,5377032,0.068500042
13180,Array,1678487191,1678487191,105448,0.002780199
13180,List,1678487191,1678487191,5377440,0.078249931
13181,Array,1678487191,1678487191,105456,0.003879786
13181,List,1678487191,1678487191,5377848,0.067209959
13182,Array,1678487191,1678487191,105464,0.003469944
13182,List,1678487191,1678487191,5378256,0.067929983
13183,Array,1678487191,1678487191,105472,0.006459951
13183,List,1678487191,1678487191,5378664,0.076189995
13184,Array,1678487191,1678487191,105480,0.001840115
13184,List,1678487191,1678487191,5379072,0.071640015
13185,Array,1678487191,1678487191,105488,0.007420063
13185,List,1678487191,1678487191,5379480,0.082299948
13186,Array,1678487191,1678487191,105496,0.011199951
13186,List,1678487191,1678487191,5379888,0.069010019
13187,Array,1678487191,1678487191,105504,0.00180006
13187,List,1678487191,1678487191,5380296,0.068519831
13188,Array,1678487191,1678487191,105512,0.005980015
13188,List,1678487191,1678487191,5380704,0.074069977
13189,Array,1678487191,1678487191,105520,0.001839876
13189,List,1678487191,1678487191,5381112,0.068580151
13190,Array,1678487191,1678487191,105528,0.006639957
13190,List,1678487191,1678487192,5381520,0.071810007
13191,Array,1678487192,1678487192,105536,0.006649971
13191,List,1678487192,1678487192,5381928,0.069489956
13192,Array,1678487192,1678487192,105544,0.001820087
13192,List,1678487192,1678487192,5382336,0.067299843
13193,Array,1678487192,1678487192,105552,0.007740021
13193,List,1678487192,1678487192,5382744,0.06930995
13194,Array,1678487192,1678487192,105560,0.003979921
13194,List,1678487192,1678487192,5383152,0.08088994
13195,Array,1678487192,1678487192,105568,0.001830101
13195,List,1678487192,1678487192,5383560,0.066930056
13196,Array,1678487192,1678487192,105576,0.001859903
13196,List,1678487192,1678487192,5383968,0.073080063
13197,Array,1678487192,1678487192,105584,0.002010107
13197,List,1678487192,1678487192,5384376,0.079360008
13198,Array,1678487192,1678487192,105592,0.001850128
13198,List,1678487192,1678487192,5384784,0.068579912
13199,Array,1678487192,1678487192,105600,0.007469893
13199,List,1678487192,1678487192,5385192,0.075230122
13200,Array,1678487192,1678487192,105608,0.004950047
13200,List,1678487192,1678487192,5385600,0.076580048
13201,Array,1678487192,1678487192,105616,0.001829863
13201,List,1678487192,1678487192,5386008,0.067620039
13202,Array,1678487192,1678487192,105624,0.007019997
13202,List,1678487192,1678487192,5386416,0.067260027
13203,Array,1678487192,1678487192,105632,0.010750055
13203,List,1678487192,1678487193,5386824,0.069950104
13204,Array,1678487193,1678487193,105640,0.001830101
13204,List,1678487193,1678487193,5387232,0.067300081
13205,Array,1678487193,1678487193,105648,0.007340193
13205,List,1678487193,1678487193,5387640,0.07332015
13206,Array,1678487193,1678487193,105656,0.007669926
13206,List,1678487193,1678487193,5388048,0.064749956
13207,Array,1678487193,1678487193,105664,0.003319979
13207,List,1678487193,1678487193,5388456,0.073709965
13208,Array,1678487193,1678487193,105672,0.00707984
13208,List,1678487193,1678487193,5388864,0.077020168
13209,Array,1678487193,1678487193,105680,0.00180006
13209,List,1678487193,1678487193,5389272,0.070280075
13210,Array,1678487193,1678487193,105688,0.001830101
